level	rank	word	coverage_perc	coverage_perc_str
Beginner	1366	平日	90.04593559278015	90.05%
Beginner	1379	アイロン	90.12547071808856	90.13%
Beginner	1392	兄ちゃん	90.20054213738476	90.2%
Beginner	1405	嘘	90.2833235943384	90.28%
Beginner	1418	たって	90.3239027399039	90.32%
Beginner	1431	モモ	90.38517724970784	90.39%
Beginner	1444	かっこいい	90.44848071679003	90.45%
Beginner	1457	ペン	90.5219289702636	90.52%
Beginner	1470	べし	90.58117452278924	90.58%
Beginner	1483	殺す	90.6323042462018	90.63%
Beginner	1496	飲める	90.66395597974288	90.66%
Beginner	1509	記憶	90.72482469809115	90.72%
Beginner	1522	買える	90.78650499935074	90.79%
Beginner	1535	当たり前	90.82586677054928	90.83%
Beginner	1548	キロ	90.882677574341	90.88%
Beginner	1561	かぶる	90.9622126996494	90.96%
Beginner	1574	埼玉	91.03079145565512	91.03%
Beginner	1587	辞儀	91.08719646799116	91.09%
Beginner	1600	無料	91.15577522399688	91.16%
Beginner	1613	通す	91.21583235943383	91.22%
Beginner	1626	バレンタイン	91.2884690299961	91.29%
Beginner	1639	返る	91.36638098948188	91.37%
Beginner	1652	マンション	91.43414816257628	91.43%
Beginner	1665	ファン	91.4775678483314	91.48%
Beginner	1678	茹でる	91.51977015971951	91.52%
Beginner	1691	捕まえる	91.59646474483833	91.6%
Beginner	1704	敬語	91.6528697571744	91.65%
Beginner	1717	紅葉	91.6727535385015	91.67%
Beginner	1730	冷凍	91.72753538501493	91.73%
Beginner	1743	餅	91.80707051032331	91.81%
Beginner	1756	精神	91.85454811063498	91.85%
Beginner	1769	侍	91.92028632645112	91.92%
Beginner	1782	何に	91.95599597454877	91.96%
Beginner	1795	シンプル	92.02051681599792	92.02%
Beginner	1808	背景	92.07205233086611	92.07%
Beginner	1821	鼻水	92.11587780807689	92.12%
Beginner	1834	抱える	92.16781911440071	92.17%
Beginner	1847	辞書	92.21205038306712	92.21%
Beginner	1860	ボールペン	92.23802103622906	92.24%
Beginner	1873	細長い	92.28428126217374	92.28%
Beginner	1886	現在	92.34636735488898	92.35%
Beginner	1899	ゆとり	92.36503376184912	92.37%
Beginner	1912	失敗	92.40561290741462	92.41%
Beginner	1925	よっぽど	92.4356414751331	92.44%
Beginner	1938	作れる	92.4790611608882	92.48%
Beginner	1951	記念	92.52450980392156	92.52%
Beginner	1964	大雨	92.56103103493052	92.56%
Beginner	1977	挑戦	92.6218997532788	92.62%
Beginner	1990	じゃん	92.6807395143488	92.68%
Beginner	2003	LINE	92.71279703934555	92.71%
Beginner	2016	海苔	92.77407154914947	92.77%
Beginner	2029	丼	92.81749123490457	92.82%
Beginner	2042	相談	92.87267887287364	92.87%
Beginner	2055	まい	92.88850473964419	92.89%
Beginner	2068	晴れる	92.92502597065317	92.93%
Beginner	2081	木こり	92.988735229191	92.99%
Beginner	2094	室	93.05000973899492	93.05%
Beginner	2107	都合	93.06745877158812	93.07%
Beginner	2120	差す	93.11290741462147	93.11%
Beginner	2133	ロボット	93.16119659784444	93.16%
Beginner	2146	おる	93.17823983898195	93.18%
Beginner	2159	月給	93.1859498766394	93.19%
Beginner	2172	スポンジ	93.23139851967277	93.23%
Beginner	2185	敷く	93.29267302947667	93.29%
Beginner	2198	メンバー	93.34096221269964	93.34%
Beginner	2211	ボウリング	93.39574405921309	93.4%
Beginner	2224	晴れ	93.40872938579405	93.41%
Beginner	2237	海老	93.45174328009348	93.45%
Beginner	2250	ピョコピョコ	93.4850181794572	93.49%
Beginner	2263	戦い	93.53127840540189	93.53%
Beginner	2276	なるべく	93.58200233735879	93.58%
Beginner	2289	縁起	93.5990455784963	93.6%
Beginner	2302	咳	93.633537852227	93.63%
Beginner	2315	膝	93.67249383196989	93.67%
Beginner	2328	連絡	93.71631930918063	93.72%
Beginner	2341	羽織	93.7690721984158	93.77%
Beginner	2354	姉ちゃん	93.79220231138812	93.79%
Beginner	2367	腰	93.82791195948577	93.83%
Beginner	2380	入力	93.87133164524089	93.87%
Beginner	2393	鎌倉	93.90663550188289	93.91%
Beginner	2406	何曜	93.92124399428644	93.92%
Beginner	2419	コード	93.96993896896508	93.97%
Beginner	2432	グミ	94.00524282560706	94.01%
Beginner	2445	目的	94.05393780028568	94.05%
Beginner	2458	過去	94.07463316452407	94.07%
Beginner	2471	セーター	94.09735748604078	94.1%
Beginner	2484	マヨネーズ	94.13306713413844	94.13%
Beginner	2497	ロック	94.16025516166732	94.16%
Beginner	2510	ホワイトデー	94.20610959615634	94.21%
Beginner	2523	エリア	94.24547136735488	94.25%
Beginner	2536	揃える	94.29619529931178	94.3%
Beginner	2549	勝手	94.30106479677964	94.3%
Beginner	2562	宿	94.30106479677964	94.3%
Beginner	2575	35	94.31851382937279	94.32%
Beginner	2588	盗む	94.36517984677316	94.37%
Beginner	2601	年寄り	94.40332424360473	94.4%
Beginner	2614	深夜	94.43741072587976	94.44%
Beginner	2627	先輩	94.4885404492923	94.49%
Beginner	2640	bang	94.4885404492923	94.49%
Beginner	2653	タコ	94.50720685625244	94.51%
Beginner	2666	大豆	94.5510323334632	94.55%
Beginner	2679	豆乳	94.5745682378912	94.57%
Beginner	2692	少女	94.61393000908971	94.61%
Beginner	2705	家賃	94.66424814959096	94.66%
Beginner	2718	景品	94.69062459420854	94.69%
Beginner	2731	文句	94.69062459420854	94.69%
Beginner	2744	スーツケース	94.7153778730035	94.72%
Beginner	2757	箒	94.73242111414102	94.73%
Beginner	2770	素	94.77705817426309	94.78%
Beginner	2783	役割	94.81885469419557	94.82%
Beginner	2796	伺う	94.84036164134528	94.84%
Beginner	2809	おはよう	94.84604272172446	94.85%
Beginner	2822	海岸	94.88134657836645	94.88%
Beginner	2835	ラベル	94.91340410336319	94.91%
Beginner	2848	日常	94.95073691728348	94.95%
Beginner	2861	停車	94.99091027139332	94.99%
Beginner	2874	芥川	95.00064926632903	95.0%
Beginner	2887	ゴンザ	95.00064926632903	95.0%
Beginner	2900	淹れる	95.02215621347875	95.02%
Beginner	2913	椀	95.04772107518504	95.05%
Beginner	2926	わあ	95.084242306194	95.08%
Beginner	2939	腐る	95.12157512011427	95.12%
Beginner	2952	書類	95.15890793403454	95.16%
Beginner	2965	鎖国	95.18244383846253	95.18%
Beginner	2978	下女	95.18244383846253	95.18%
Beginner	2991	時差	95.19786391377744	95.2%
Beginner	3004	パー	95.22221140111674	95.22%
Beginner	3017	天	95.2640079210492	95.26%
Beginner	3030	載せる	95.3256882223088	95.33%
Beginner	3043	ちっちゃい	95.36302103622906	95.36%
Beginner	3056	図	95.39102064666928	95.39%
Beginner	3069	身内	95.40400597325024	95.4%
Beginner	3082	小使	95.40400597325024	95.4%
Beginner	3095	生卵	95.41131021945202	95.41%
Beginner	3108	あったかい	95.4421503700818	95.44%
Beginner	3121	揺れる	95.47096156343332	95.47%
Beginner	3134	バレる	95.49693221659524	95.5%
Beginner	3147	重	95.53223607323724	95.53%
Beginner	3160	ネタ	95.55739514348785	95.56%
Beginner	3173	ミス	95.59391637449683	95.59%
Beginner	3186	西暦	95.59513374886379	95.6%
Beginner	3199	宿屋	95.59513374886379	95.6%
Beginner	3212	キリン	95.6085248669004	95.61%
Beginner	3225	家具	95.6239449422153	95.62%
Beginner	3238	焼肉	95.6438287235424	95.64%
Beginner	3251	虹	95.67669783145047	95.68%
Beginner	3264	灰	95.70997273081416	95.71%
Beginner	3277	礼儀	95.73716075834308	95.74%
Beginner	3290	占い師	95.76840670042853	95.77%
Beginner	3303	梅雨入り	95.79113102194519	95.79%
Beginner	3316	不満	95.79113102194519	95.79%
Beginner	3329	贔屓	95.79113102194519	95.79%
Beginner	3342	インドネシア	95.80939163744968	95.81%
Beginner	3355	ジジ	95.82927541877679	95.83%
Beginner	3368	チョコパイ	95.84388391118036	95.84%
Beginner	3381	ボウル	95.86457927541878	95.86%
Beginner	3394	祖父母	95.89907154914947	95.9%
Beginner	3407	半年	95.93031749123492	95.93%
Beginner	3420	縄	95.961969224776	95.96%
Beginner	3433	ポンチキ	95.9899688352162	95.99%
Beginner	3446	残業	96.01431632255552	96.01%
Beginner	3459	協調	96.01431632255552	96.01%
Beginner	3472	指示	96.01431632255552	96.01%
Beginner	3485	エッフェル	96.01472211401116	96.01%
Beginner	3498	あったまる	96.03947539280611	96.04%
Beginner	3511	塩味	96.06706921179068	96.07%
Beginner	3524	リモコン	96.09628619659783	96.1%
Beginner	3537	シャンクス	96.12753213868328	96.13%
Beginner	3550	軍	96.16202441241396	96.16%
Beginner	3563	バーベキュー	96.18515452538632	96.19%
Beginner	3576	縁側	96.20869042981433	96.21%
Beginner	3589	く	96.24196532917804	96.24%
Beginner	3602	こだわり	96.25129853265808	96.25%
Beginner	3615	未だ	96.25129853265808	96.25%
Beginner	3628	活用	96.25129853265808	96.25%
Beginner	3641	しいたけ	96.2521101155694	96.25%
Beginner	3654	右下	96.26793598233996	96.27%
Beginner	3667	尖る	96.28579080638879	96.29%
Beginner	3680	オープン	96.3036456304376	96.3%
Beginner	3693	だめ	96.31825412284118	96.32%
Beginner	3706	ちょうだい	96.35152902220491	96.35%
Beginner	3719	ふ	96.37181859498767	96.37%
Beginner	3732	シェフ	96.40103557979484	96.4%
Beginner	3745	ビー	96.42254252694455	96.42%
Beginner	3758	途端	96.45338267757434	96.45%
Beginner	3771	自覚	96.45622321776392	96.46%
Beginner	3784	大人しい	96.45622321776392	96.46%
Beginner	3797	要素	96.45622321776392	96.46%
Beginner	3810	区分	96.45622321776392	96.46%
Beginner	3823	ワーホリ	96.45622321776392	96.46%
Beginner	3836	曇り	96.4582521750422	96.46%
Beginner	3849	レモネード	96.47042591871185	96.47%
Beginner	3862	鰹節	96.48625178548241	96.49%
Beginner	3875	生麦	96.49801973769641	96.5%
Beginner	3888	カセット	96.51222243864433	96.51%
Beginner	3901	傷	96.53738150889495	96.54%
Beginner	3914	官	96.57430853135956	96.57%
Beginner	3927	失くす	96.60717763926763	96.61%
Beginner	3940	猪	96.64248149590964	96.64%
Beginner	3953	マッシュル	96.66642319179329	96.67%
Beginner	3966	わたし	96.68630697312037	96.69%
Beginner	3979	衣	96.68630697312037	96.69%
Beginner	3992	維持	96.68630697312037	96.69%
Beginner	4005	理想	96.68630697312037	96.69%
Beginner	4018	拍子	96.68630697312037	96.69%
Beginner	4031	ゅ	96.68833593039864	96.69%
Beginner	4044	アスパラ	96.70010388261264	96.7%
Beginner	4057	ちひろ	96.71390079210492	96.71%
Beginner	4070	ヴロツワフ	96.73175561615376	96.73%
Beginner	4083	箸置き	96.74798727437997	96.75%
Beginner	4096	水たまり	96.7719289702636	96.77%
Beginner	4109	会員	96.80155174652644	96.8%
Beginner	4122	おとなしい	96.82914556551097	96.83%
Beginner	4135	鯉のぼり	96.85552201012855	96.86%
Beginner	4148	ツアー	96.87905791455655	96.88%
Beginner	4161	アルコール	96.90543435917414	96.91%
Beginner	4174	単に	96.9236949746786	96.92%
Beginner	4187	展開	96.9236949746786	96.92%
Beginner	4200	むしろ	96.9236949746786	96.92%
Beginner	4213	道楽	96.9236949746786	96.92%
Beginner	4226	評判	96.9236949746786	96.92%
Beginner	4239	昼ごはん	96.92653551486819	96.93%
Beginner	4252	皮膚	96.94154979872745	96.94%
Beginner	4265	かむ	96.96102778859887	96.96%
Beginner	4278	ワン	96.97563628100247	96.98%
Beginner	4291	46	97.00120114270874	97.0%
Beginner	4304	撒く	97.01540384365669	97.02%
Beginner	4317	嫌う	97.04340345409688	97.04%
Beginner	4330	軍艦	97.06734514998053	97.07%
Beginner	4343	既読	97.08763472276328	97.09%
Beginner	4356	運勢	97.11563433320349	97.12%
Beginner	4369	ジャズ	97.14688027528892	97.15%
Beginner	4382	繋ぐ	97.15743085313596	97.16%
Beginner	4395	呼吸	97.1752856771848	97.18%
Beginner	4408	苦	97.1769088430074	97.18%
Beginner	4421	繋がり	97.1769088430074	97.18%
Beginner	4434	ヤクルト	97.1769088430074	97.18%
Beginner	4447	通訳	97.1769088430074	97.18%
Beginner	4460	敢えて	97.1769088430074	97.18%
Beginner	4473	ふたり	97.1769088430074	97.18%
Beginner	4486	だいこ	97.1769088430074	97.18%
Beginner	4499	平年	97.1769088430074	97.18%
Beginner	4512	どんぐり	97.18461888066484	97.18%
Beginner	4525	ロンドン	97.1959810414232	97.2%
Beginner	4538	かけ	97.21261849110505	97.21%
Beginner	4551	来月	97.22641540059732	97.23%
Beginner	4564	溜める	97.2357486040774	97.24%
Beginner	4577	計	97.249139722114	97.25%
Beginner	4590	食いしん坊	97.27024087780808	97.27%
Beginner	4603	陰	97.29702311388132	97.3%
Beginner	4616	ミリリットル	97.31568952084145	97.32%
Beginner	4629	弾	97.3388196338138	97.34%
Beginner	4642	アパート	97.35789183222958	97.36%
Beginner	4655	ふわふわ	97.37452928191144	97.37%
Beginner	4668	き	97.39319568887156	97.39%
Beginner	4681	トラム	97.41713738475524	97.42%
Beginner	4694	パワハラ	97.42809375405793	97.43%
Beginner	4707	男子	97.42809375405793	97.43%
Beginner	4720	49	97.42809375405793	97.43%
Beginner	4733	訪れる	97.42809375405793	97.43%
Beginner	4746	語尾	97.42809375405793	97.43%
Beginner	4759	ハバナ	97.42809375405793	97.43%
Beginner	4772	監視	97.42809375405793	97.43%
Beginner	4785	漢学	97.42809375405793	97.43%
Beginner	4798	牛タン	97.42809375405793	97.43%
Beginner	4811	手の甲	97.43986170627193	97.44%
Beginner	4824	うみ	97.45487599013116	97.45%
Beginner	4837	平気	97.46461498506687	97.46%
Beginner	4850	インテリア	97.47191923126867	97.47%
Beginner	4863	6000	97.48084664329309	97.48%
Beginner	4876	悪魔	97.49180301259575	97.49%
Beginner	4889	面積	97.5149331255681	97.51%
Beginner	4902	叶える	97.54536748474224	97.55%
Beginner	4915	予選	97.56403389170237	97.56%
Beginner	4928	頂く	97.59203350214258	97.59%
Beginner	4941	短編	97.60948253473576	97.61%
Beginner	4954	バスケットボール	97.63017789897415	97.63%
Beginner	4967	釘	97.65046747175691	97.65%
Beginner	4980	ガチャガチャ	97.6760323334632	97.68%
Beginner	4993	基づく	97.67724970783016	97.68%
Beginner	5006	タケコプター	97.67724970783016	97.68%
Beginner	5019	保証	97.67724970783016	97.68%
Beginner	5032	あいのり	97.67724970783016	97.68%
Beginner	5045	歩	97.67724970783016	97.68%
Beginner	5058	否	97.67724970783016	97.68%
Beginner	5071	かなう	97.67724970783016	97.68%
Beginner	5084	交際	97.67724970783016	97.68%
Beginner	5097	船頭	97.67724970783016	97.68%
Beginner	5110	平等	97.67724970783016	97.68%
Beginner	5123	儒教	97.67724970783016	97.68%
Beginner	5136	晩ごはん	97.6804960394754	97.68%
Beginner	5149	三脚	97.69064082586677	97.69%
Beginner	5162	ナポリタン	97.70322036099208	97.7%
Beginner	5175	吠える	97.70971302428256	97.71%
Beginner	5188	イケア	97.71620568757304	97.72%
Beginner	5201	ウォークマン	97.7247273081418	97.72%
Beginner	5214	豆まき	97.73690105181144	97.74%
Beginner	5227	織る	97.75475587586028	97.75%
Beginner	5240	紅白	97.77748019737696	97.78%
Beginner	5253	違和	97.79817556161537	97.8%
Beginner	5266	サイン	97.82536358914427	97.83%
Beginner	5279	訪ねる	97.84687053629398	97.85%
Beginner	5292	実写	97.86797169198805	97.87%
Beginner	5305	N	97.8882612647708	97.89%
Beginner	5318	ヘルシー	97.90895662900924	97.91%
Beginner	5331	メイド	97.9316809505259	97.93%
Beginner	5344	実感	97.9316809505259	97.93%
Beginner	5357	跡	97.9316809505259	97.93%
Beginner	5370	塾	97.9316809505259	97.93%
Beginner	5383	リアリティ	97.9316809505259	97.93%
Beginner	5396	バズる	97.9316809505259	97.93%
Beginner	5409	NHK	97.9316809505259	97.93%
Beginner	5422	くらす	97.9316809505259	97.93%
Beginner	5435	ライン	97.9316809505259	97.93%
Beginner	5448	生涯	97.9316809505259	97.93%
Beginner	5461	無鉄砲	97.9316809505259	97.93%
Beginner	5474	四十	97.9316809505259	97.93%
Beginner	5487	ぶつ	97.9316809505259	97.93%
Beginner	5500	取り札	97.9316809505259	97.93%
Beginner	5513	はめる	97.93736203090508	97.94%
Beginner	5526	ボックス	97.94669523438515	97.95%
Beginner	5539	粒	97.95602843786521	97.96%
Beginner	5552	パシャパシャ	97.96373847552265	97.96%
Beginner	5565	ハンドル	97.9706369302688	97.97%
Beginner	5578	ぎゅっ	97.97672380210363	97.98%
Beginner	5591	インスタント	97.98321646539412	97.98%
Beginner	5604	住宅	97.99539020906376	98.0%
Beginner	5617	罠	98.01527399039087	98.02%
Beginner	5630	同級	98.033940397351	98.03%
Beginner	5643	天かす	98.05422997013375	98.05%
Beginner	5656	遠回し	98.06843267108168	98.07%
Beginner	5669	ジョギング	98.09034540968705	98.09%
Beginner	5682	すき焼き	98.10982339955848	98.11%
Beginner	5695	ヶ国	98.12889559797428	98.13%
Beginner	5708	ザラザラ	98.14512725620048	98.15%
Beginner	5721	茶葉	98.1568952084145	98.16%
Beginner	5734	ストライク	98.1812426957538	98.18%
Beginner	5747	録	98.19625697961304	98.2%
Beginner	5760	対戦	98.20843072328267	98.21%
Beginner	5773	見頃	98.20843072328267	98.21%
Beginner	5786	逆立ち	98.20843072328267	98.21%
Beginner	5799	味わえる	98.20843072328267	98.21%
Beginner	5812	エネルギー	98.20843072328267	98.21%
Beginner	5825	猫撫で	98.20843072328267	98.21%
Beginner	5838	やりがい	98.20843072328267	98.21%
Beginner	5851	リクルート	98.20843072328267	98.21%
Beginner	5864	転換	98.20843072328267	98.21%
Beginner	5877	飛鳥	98.20843072328267	98.21%
Beginner	5890	r	98.20843072328267	98.21%
Beginner	5903	コリアンダー	98.20843072328267	98.21%
Beginner	5916	ますます	98.20843072328267	98.21%
Beginner	5929	忠告	98.20843072328267	98.21%
Beginner	5942	大黒	98.20843072328267	98.21%
Beginner	5955	私語	98.20843072328267	98.21%
Beginner	5968	契り	98.20843072328267	98.21%
Beginner	5981	ナマハゲ	98.20843072328267	98.21%
Beginner	5994	カッター	98.21086547201662	98.21%
Beginner	6007	対	98.21938709258538	98.22%
Beginner	6020	デー	98.22425659005324	98.22%
Beginner	6033	スコップ	98.22953187897676	98.23%
Beginner	6046	革	98.232778210622	98.23%
Beginner	6059	固い	98.23845929100116	98.24%
Beginner	6072	ハンド	98.24616932865862	98.25%
Beginner	6085	すり鉢	98.25387936631607	98.25%
Beginner	6098	殿様	98.26929944163096	98.27%
Beginner	6111	蒔く	98.28390793403454	98.28%
Beginner	6124	ご馳走	98.30338592390598	98.3%
Beginner	6137	重たい	98.32164653941048	98.32%
Beginner	6150	情けない	98.33382028308012	98.33%
Beginner	6163	性能	98.3520808985846	98.35%
Beginner	6176	石段	98.36993572263344	98.37%
Beginner	6189	イチロー	98.38860212959356	98.39%
Beginner	6202	捏ねる	98.40483378781975	98.4%
